DATETIME,PRICE,CARRY,CARRY_CONTRACT,PRICE_CONTRACT
2010-12-01,94.945,94.995,201906,201909
2010-12-02,94.91,94.96,201906,201909
2010-12-03,94.795,94.845,201906,201909
2010-12-06,94.85,94.9,201906,201909
2010-12-07,94.625,94.67,201906,201909
2010-12-08,94.645,94.685,201906,201909
2010-12-09,94.775,94.81,201906,201909
2010-12-10,94.69,94.725,201906,201909
2010-12-13,94.655,94.69,201906,201909
2010-12-14,94.44,94.475,201906,201909
2010-12-15,94.33,94.365,201906,201909
2010-12-16,94.395,94.43,201906,201909
2010-12-17,94.64,94.675,201906,201909
2010-12-20,94.605,94.64,201906,201909
2010-12-21,94.64,94.675,201906,201909
2010-12-22,94.66,94.695,201906,201909
2010-12-23,94.62,94.655,201906,201909
2010-12-27,94.715,94.75,201906,201909
2010-12-28,94.59,94.625,201906,201909
2010-12-29,94.745,94.78,201906,201909
2010-12-30,94.705,94.74,201906,201909
2010-12-31,94.77,94.805,201906,201909
2011-01-03,94.74,94.775,201906,201909
2011-01-04,94.715,94.75,201906,201909
2011-01-05,94.54,94.575,201906,201909
2011-01-06,94.65,94.685,201906,201909
2011-01-07,94.74,94.775,201906,201909
2011-01-10,94.77,94.805,201906,201909
2011-01-11,94.695,94.73,201906,201909
2011-01-12,94.695,94.73,201906,201909
2011-01-13,94.755,94.79,201906,201909
2011-01-14,94.705,94.74,201906,201909
2011-01-18,94.63,94.665,201906,201909
2011-01-19,94.66,94.695,201906,201909
2011-01-20,94.515,94.545,201906,201909
2011-01-21,94.61,94.64,201906,201909
2011-01-24,94.61,94.64,201906,201909
2011-01-25,94.7,94.73,201906,201909
2011-01-26,94.545,94.575,201906,201909
2011-01-27,94.585,94.615,201906,201909
2011-01-28,94.625,94.655,201906,201909
2011-01-31,94.555,94.585,201906,201909
2011-02-01,94.47,94.505,201906,201909
2011-02-02,94.445,94.48,201906,201909
2011-02-03,94.38,94.415,201906,201909
2011-02-04,94.285,94.32,201906,201909
2011-02-07,94.265,94.295,201906,201909
2011-02-08,94.225,94.255,201906,201909
2011-02-09,94.3,94.33,201906,201909
2011-02-10,94.245,94.275,201906,201909
2011-02-11,94.32,94.35,201906,201909
2011-02-14,94.37,94.405,201906,201909
2011-02-15,94.375,94.41,201906,201909
2011-02-16,94.4,94.435,201906,201909
2011-02-17,94.395,94.43,201906,201909
2011-02-18,94.35,94.385,201906,201909
2011-02-22,94.475,94.515,201906,201909
2011-02-23,94.44,94.475,201906,201909
2011-02-24,94.52,94.555,201906,201909
2011-02-25,94.53,94.57,201906,201909
2011-02-28,94.55,94.59,201906,201909
2011-03-01,94.535,94.57,201906,201909
2011-03-02,94.455,94.49,201906,201909
2011-03-03,94.375,94.41,201906,201909
2011-03-04,94.45,94.485,201906,201909
2011-03-07,94.425,94.46,201906,201909
2011-03-08,94.39,94.425,201906,201909
2011-03-09,94.45,94.485,201906,201909
2011-03-10,94.53,94.565,201906,201909
2011-03-11,94.5,94.535,201906,201909
2011-03-14,94.515,94.55,201906,201909
2011-03-15,94.565,94.6,201906,201909
2011-03-16,94.705,94.74,201906,201909
2011-03-17,94.685,94.72,201906,201909
2011-03-18,94.7,94.735,201906,201909
2011-03-21,94.66,94.69,201906,201909
2011-03-23,94.645,94.68,201906,201909
